,model_power,model_power_max,numMods,numStrings,ref_power,stats,system_scale,trial,mismatch_loss,mismatch_loss_pmax,indices
12,7933.767032843781,7933.787818958496,8,3,7934.486569847187,"{0: {'vmp_p50': 53.08236283834055, 'imp_p50': 6.092366366523098, 'vmp_std': 0.47163252015448465, 'imp_std': 0.016727810601004294}, 1: {'vmp_p50': 53.71978896108454, 'imp_p50': 6.105370885557085, 'vmp_std': 0.18295263255908004, 'imp_std': 0.011941765939791809}, 2: {'vmp_p50': 53.08756159929146, 'imp_p50': 6.092324690084404, 'vmp_std': 0.38480783946582353, 'imp_std': 0.025094603915994912}}",Residential,12,-0.009068475912989808,-0.00880650414540863,"[array([28, 32, 27, 64, 81, 12, 14, 23]), array([31, 18, 22, 17, 41, 74, 57, 49]), array([71, 97, 38, 43, 12, 10, 69, 86])]"
13,7994.1203808835,7994.1417060493595,8,3,7995.077633123707,"{0: {'vmp_p50': 53.72383133305263, 'imp_p50': 6.105976489614371, 'vmp_std': 0.33058913757013775, 'imp_std': 0.0202555577369151}, 1: {'vmp_p50': 53.83436023611342, 'imp_p50': 6.108726382965695, 'vmp_std': 0.29691826233366186, 'imp_std': 0.013682900530521036}, 2: {'vmp_p50': 53.946766434766914, 'imp_p50': 6.118075152863718, 'vmp_std': 0.25737871491334846, 'imp_std': 0.020724030221770294}}",Residential,13,-0.011973019952187717,-0.011706291261882612,"[array([71, 38, 83, 10, 30, 42, 41, 20]), array([43, 87, 11, 63, 34, 46, 85, 24]), array([79, 68, 47, 81, 84, 24, 16, 93])]"
14,7964.828954636992,7964.849854597573,8,3,7965.70123442835,"{0: {'vmp_p50': 53.72646482945763, 'imp_p50': 6.105691353216504, 'vmp_std': 0.2781931369005729, 'imp_std': 0.014363652425944512}, 1: {'vmp_p50': 53.77121179190148, 'imp_p50': 6.111267721841819, 'vmp_std': 0.22431520290023463, 'imp_std': 0.008175359933791666}, 2: {'vmp_p50': 53.3872017250456, 'imp_p50': 6.112249813872549, 'vmp_std': 0.40359504341285357, 'imp_std': 0.03180142859337664}}",Residential,14,-0.010950445738384098,-0.01068807134138967,"[array([31,  7, 62, 41,  4,  6, 66, 34]), array([31, 66, 69, 35, 23, 75, 56, 34]), array([92, 17, 82, 29, 11, 18, 97, 78])]"
15,7972.643403956125,7972.664263289344,8,3,7973.4094127424705,"{0: {'vmp_p50': 53.67352578664118, 'imp_p50': 6.111046585095711, 'vmp_std': 0.26403067655725987, 'imp_std': 0.012212243475352914}, 1: {'vmp_p50': 53.08815451962358, 'imp_p50': 6.092681314246677, 'vmp_std': 0.40664543735822384, 'imp_std': 0.018923717983443184}, 2: {'vmp_p50': 53.966414600937455, 'imp_p50': 6.112817064259442, 'vmp_std': 0.22228005061580203, 'imp_std': 0.013741815063228321}}",Residential,15,-0.009607041940188198,-0.009345430725482416,"[array([66, 54, 72, 69, 28, 21, 58, 55]), array([31, 25, 66, 29, 83, 24, 59, 12]), array([67, 54, 26, 42, 86, 19, 18, 88])]"
16,7967.088237613743,7967.108129975546,8,3,7968.0835898566675,"{0: {'vmp_p50': 53.75161087567986, 'imp_p50': 6.112628092349441, 'vmp_std': 0.26701562367632203, 'imp_std': 0.030191968370511645}, 1: {'vmp_p50': 53.53587252960048, 'imp_p50': 6.1043819911682995, 'vmp_std': 0.2198114086521848, 'imp_std': 0.016974168452675836}, 2: {'vmp_p50': 53.2733944620118, 'imp_p50': 6.121962717046776, 'vmp_std': 0.39204479608887904, 'imp_std': 0.011813132485664176}}",Residential,16,-0.012491739471598994,-0.012242088955532287,"[array([ 9, 48, 62, 85, 64, 59, 45, 10]), array([ 1, 57, 39, 18, 69, 81,  5, 22]), array([16, 66, 25, 90, 67, 86, 60, 22])]"
17,7968.50565609651,7968.524277681406,8,3,7970.441026027756,"{0: {'vmp_p50': 53.38714060285554, 'imp_p50': 6.123881493280446, 'vmp_std': 0.38671015230239325, 'imp_std': 0.028344791898447165}, 1: {'vmp_p50': 53.26205082388126, 'imp_p50': 6.1041797394565, 'vmp_std': 0.3286916563715248, 'imp_std': 0.022466266140072445}, 2: {'vmp_p50': 53.946695244801994, 'imp_p50': 6.112545376589941, 'vmp_std': 0.2168210315466331, 'imp_std': 0.022253275346114397}}",Residential,17,-0.024281842434138435,-0.02404820937877186,"[array([29, 82, 34, 56, 83, 76, 86,  0]), array([39, 23, 90, 78, 96, 46,  8, 41]), array([79, 42, 87, 50, 33, 44, 24, 18])]"
18,7955.534969340804,7955.533748917896,8,3,7957.407754517548,"{0: {'vmp_p50': 53.07438150482954, 'imp_p50': 6.0927821722644735, 'vmp_std': 0.48509525180555024, 'imp_std': 0.04042410091784615}, 1: {'vmp_p50': 53.52672872066409, 'imp_p50': 6.1041797394565, 'vmp_std': 0.34734860193910144, 'imp_std': 0.014598411449131817}, 2: {'vmp_p50': 53.73135743432396, 'imp_p50': 6.105470216470397, 'vmp_std': 0.27219143701791004, 'imp_std': 0.017302425085766945}}",Residential,18,-0.023535116391142342,-0.023550453331833494,"[array([35, 82, 79, 10, 12, 53, 92, 34]), array([39, 30, 95, 65, 54, 98, 94, 41]), array([58, 68, 60, 92, 54,  7, 76, 41])]"
19,7973.445057527193,7973.451582946447,8,3,7974.901052604875,"{0: {'vmp_p50': 53.62348535777936, 'imp_p50': 6.115117342599537, 'vmp_std': 0.3030527025171201, 'imp_std': 0.015030111999411358}, 1: {'vmp_p50': 53.2704742101426, 'imp_p50': 6.124028723824301, 'vmp_std': 0.3338885955331338, 'imp_std': 0.026351775240316025}, 2: {'vmp_p50': 53.77141704836548, 'imp_p50': 6.115100515534761, 'vmp_std': 0.26060636373904533, 'imp_std': 0.023100447621677286}}",Residential,19,-0.018257218090579834,-0.018175393636444794,"[array([14, 53, 25, 58, 54,  2, 28, 71]), array([61, 72,  9, 26, 23, 57, 90, 56]), array([58, 79, 85, 34, 24, 16, 56,  0])]"
20,7967.9711223574795,7967.9830513769075,8,3,7968.510010365975,"{0: {'vmp_p50': 53.7738765995921, 'imp_p50': 6.131404402934701, 'vmp_std': 0.20157586353679913, 'imp_std': 0.006882217170921277}, 1: {'vmp_p50': 53.9463798563989, 'imp_p50': 6.11487337322881, 'vmp_std': 0.1846575416567169, 'imp_std': 0.012937809509763379}, 2: {'vmp_p50': 53.083083386159444, 'imp_p50': 6.09246017750057, 'vmp_std': 0.45176121169934874, 'imp_std': 0.02203397402371536}}",Residential,20,-0.0067627198534558,-0.006613017846274599,"[array([54,  5, 61,  8, 62, 85, 59, 29]), array([31, 86,  8, 80, 61,  2, 58, 52]), array([12, 53, 63, 89, 25, 58, 83, 49])]"
21,7970.164961099071,7970.185680103688,8,3,7970.734769260254,"{0: {'vmp_p50': 53.76589882317148, 'imp_p50': 6.120789668650978, 'vmp_std': 0.3071936968971779, 'imp_std': 0.01229523304514266}, 1: {'vmp_p50': 53.6078991224655, 'imp_p50': 6.112173055176756, 'vmp_std': 0.3276611155412759, 'imp_std': 0.015359910660706624}, 2: {'vmp_p50': 53.53587252960048, 'imp_p50': 6.105027605802875, 'vmp_std': 0.29993498596266677, 'imp_std': 0.015374441963403146}}",Residential,21,-0.007148753253979568,-0.00688881480141045,"[array([44,  2, 15, 36, 21, 11, 83, 56]), array([ 6,  8, 51, 27, 36, 64, 15, 16]), array([22, 26, 73, 61, 16, 39, 67, 50])]"
